label,hash,unlimited_approval,large_transfer,unknown_contract,token_transfer,approval_amount,value_eth,method,to
USDT,0xad5abfa2176e2e4056390f770095a37bcae952bc64d2664dc923316db5b575b1,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x5f14dd7ea9a873cb7d54e2f0368152caecce815c901e04fa5f944ebdc79e8786,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x4554d65898ded79442b7a97577dac10dd9ae55ff90226f60399d88d25b508a4a,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x501157ef1a7d11c2024f04a2957d99562e65e882cfb151ed5cc1eb593ea7c486,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x616bcaf1a0fa8d6ddf45ffcae0c31644a5e26ec46ff11d810725a163baad6941,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x74b90adbc7feaab4018f4422c40a99cb26752bbb3fb450b05de6ccb52b14dc81,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xafc2b6c48b80bda603dadd4b42c6bd65616ef878c2710ade54634b99f7f6cc08,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x66ecef5593f5fb01baec4cef820aa77c56b122e5ec2f130566bb6c44963e3410,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xab3db07587f23bc82fb84b4dfdbc3df12892c5f162bdf907e1c1e590a6216471,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x628b808a220311fbd61ea6734d3f53d0fa52b46e2383da58000c35a2a07999a4,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x1b92326027c8efd7c8e28bc31d9e7e6eb0f8ef67648bb9961fe9c7bba22ca376,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xecd3d9aaca4819263b614c630b77cbbf6f213826ad7e7e9fe291758329c4367b,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x2e10961f46937169f2ae71c005cd1519479725bb0cef40529174e6f0cb3092bb,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x4dc448722897d2fd1a0dad62174409e3e3e6dce82a43bc57393b05f7bf2fa6f6,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xfad40e33a8be9169da3bd598a3d80bb3f8a7d2b60a358d5e46af35f898fb100a,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x3a11bd67737341018efa301890a5f24fd4bb5bb796941e5e9a73c5a705727b99,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x675ec67086a4ffdc9ff5e3131596c8748d8ea4b9fdccd3c027e84d6a43f1e92f,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x735ef231072fd1ce917934f8e3ce280d7661fa4b6557e6e941297a0be7997f7a,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x84cb39b1a04be6ee71f6dc224b3a1fe6e7ba66ab30ae5975d82729d66506919d,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xfe2ea85e309ba7312f4608491ab07d100d1cae741b8b313ce15b00628ccafd78,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x682009322b2eba624cd42164c2a4154ed2de3e1657931c466846294025eb18e2,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xfc126b1c0befb6cb443bf588ae3c49d17cc018e5a16c1ab28134349994c43dda,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x4eb7034acdfcfdc5cdf8183bc86f46a8c4c2ff9b7c71824b7084f0ddb806f643,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x927211f793708bee331a1c71bc411f1ba83a34adb1fb574ad8cc42095d53bb0a,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xe3f4602007c2097396fc2019daadfdf69e7fefb7462b9aad9867c63315dd2f9a,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xf0ed66deb720db16e14f1acd906dfa87a2c7b66b41c55e1e427544af6dd8ebe2,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x2216d4db06df9fef459bda3b002be46ec7290928d2242f090179b7c0b4411020,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x2cc90d5a0ee79de53a5886f7c22d68a89b7800d0c221e9e5fa1e4adfc3f074de,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x404d3889a80829e1cad09d35f59879a977b0a7ff1b3b8c3d6a0fffad881da047,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xcfe7e6a4f90a814167e0adefbce6a97deb0fa2eb813bd4c6108b43a7db3999fd,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x39be730f51feb7ee247349060e1415bfc38b54c0ceedeb60dfe9e0fadf6cfb2f,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x1b3c16f964304be5e41ee3686b0689c1cfc5227671c496038a7cb6fb1f6453d4,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x23afb77302428387f32a91e2d31149be5327a93aaa8b3808970966905e7cffa8,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xa24502917f7e56c5f211ce1fc7c3ceb550d469aab26abee77e47129d91b4ec21,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xc4e86ed1c0b33c3eb9b6034105d5911c55bf5259b07ee31e545a5b3c49ee305b,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x0816ba482cebc2fcde9d940edc66b13f35f27ce08ce4f0e1aeb2ec4a255d971f,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x20958ae4b7ab4417d3935dea0e1b8ed51db9535fac9d58197ee27b98a6c2c969,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xadbce21907e47c46a805213a51390a1edae5307dea241913dfccdfb4ad66b5b3,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xc83165692f141a03131dd40e6b28d9944feefad014274c898b911884fefdd484,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xed58a7f6ae352c00fdedce2544061420c77258ca6255b56be6f5c047f336feee,0,0,0,0,0.0,0.0,0x23b872dd,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x6d203ad672213305e0db0d4c944ae0f67bfd08f1717958a0b58b7b9a9b7e378c,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xec613d50cfe1f282f6b756bfc47c23b1dc684892efbe9698522329a05f781a39,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x803271cd5f17b72657aaece9e55b1b3d3e4b072ebe7b58f884d28afbf8bd865c,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xcb438bbd272e37ac39cd5125c0b80c130423774351dc560fd89af106f0b05118,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xe801374870b07a5bd4f4c3ac98ef9f7664bd8d8ad41ab88bfaedf1e003077102,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x32b226ea91e7879b3273e4a5c4e518397aaedae6edff475834c356b8d2b64b13,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x29dac5aa108101e507da6ebebbabc20f7913dd96fde73886cc6ac0d01f0a0c15,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x449d67fe888b89a65284b54e16dda614847fd4cd60379f5ce4ced494d953cde1,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x69c670a1e2b110f629e3bf87f02e9ac52e76100ff69f4fbdb86f2fc01aeeb3f5,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x9c90eed66c9360f69c9f4ac71aaa7c561ce983f239bd2590c618367473bceb2d,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xc3c7334da4b7a1c68b1c1309951a62dbfbfd1c0dd09578dc45c300728e671701,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xbb749ed9f254018a583f49c0abd013cd52526f853eb978106df8afd77f6af020,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x1f65401f13132b72712e3402257f5b25af87d40decb96f0c73c4e0ad3285ca39,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x3670b1c42279bd265de30ddba354182a3c1a332240b5b77e16ccf78c013c981e,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x5aaaa20678372685e0e240932d8e5b92282604fcb1e3a0347f0555808e66073e,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x5adf1ae497aea0c1e031f99f79628b08c08eada5bc18bd4bf787d73e242db202,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x4f79104f07084a165e671e1515be3cef5a6aeccb19aa6d28a8fb3c2a9a0bb604,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x60348bffb5e436f9ca95a278f0dc2399c5ce577090083609656df03040ac4dad,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x1e9e3d1911678360544274f72a89d373df7beff2ddf44b1da18043bfe34fcdfa,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xdb96d7895bd7e8b74685765d3545ef36c71de3527588399b15ce67899e13d100,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xd5405107f2c36ace8c46d9a6b759a36da44af4d99ddf739e247ee2b36771356a,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x4f834d5b10f55f3a25b3ee5cdf5858583486deed551a8183668b016b0eeaaff3,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xcc0d029694eb168b958da1524ab870bfe19850b4c0d896c7c2f5c71059ecd1d8,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xf788a7af1a102fbe810f94a766796f824c0f4312a7aa49abedef2b60d6948c47,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x23faa68e5768df23d3904d6b415ff68842f3cec84bfb70060c23a4578c1ce32e,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x0645cfacfc2359f31f016077aad642bbf622f317fed66acb74d55e3a1935a2ad,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x3ceb9a5f83cb264e64d969eb0223affb4f6e9cd1f9e89aeaae186769d7ea1186,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x4a43506676647262ba9c72ff53ee16b95073122dc2c1e899c8a4d54ee2425a81,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x60b5613c05cb71cab4bfb5bba4894eb0f8b1685e539f3b39b399fd1e0a7dc53f,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x73367960f6bed71264d4cb442907cdb7ee112b2092fdba70912765dcf80db03c,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x73367960f6bed71264d4cb442907cdb7ee112b2092fdba70912765dcf80db03c,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x8642aac1e60caef48f2bb955836fcae0cd30892e36dcae6bdb785498d2165e5d,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x8ec84dbc249e750ee348bc0bb266e827124d69e50a8a960e66812730688aad69,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x9b28b52b104db8a289b2a4025e95d804c853ed9a8d1d08fd738678d84f771863,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xf1748ee167a10ece8f2b8d764a76565ba230bf5edfee3ee80e566820e4988304,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xf223c90fb730241e34759a634b13d12b90a7e127cad74c6e53a051be93e1e631,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x5d5443ecc0847e44645a9b3360540f2463d6d79325d68fce75a6093cc67593e3,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x36375b277fa23c5b5f26c03e9cd02b6de9d110f552419ad52335d7fce0ea4f11,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x02a15018d073096e5cdc222dfee3a1d977c84f6f9ea8e5ef9b1a333a56079e1d,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xf6e7ccbaaec19810ff0c8446a4b33584ad81e94dda3374709eef3f556ad62252,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x7c2e92e56c3cad28cd73a895bb02d9e0c6a9aae1c5d9ee8007e3a193040c5f5c,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xdccb4fd9b5f60340fc29b7c088773918f49966d3bdc5c2064ea67605d2ab0955,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xad389e46d83de6d43db79a1d9a727df11c300c22cf4885dbc4798ea7025dcc28,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x61118eba907f4bb6ca158a41483ab7357bbece41eb8bfb493a52c16cd02c395d,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x979610e9d07c98388b428cc67ab2717249681e4d6c8db6bd66f2dc5ad7b0f5a7,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xeeeffaca972ef4b2bd1c82805f5ff94564f257642b380ccad4b33f306622680b,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x0c3739ac52102448a703086d8f428e0203d895ce7c25e7c091558f660d9ac96d,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x173c72f4954991fd8e44a1a3e4b44360ad790dcdb2c173a53ae047270d991c61,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x017e68e5e57a8cd8d9ff0435905db615b2c5571074f7e26bb6771cbf0c4bcb04,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x3aec3db06a4bfaa6e8ec778cc641f5a58c43d0308cb2fed8f03f5b7d16fdda64,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xb99eadb764e21bbe894727cd251b5fb8299ec1bde223e7f02fa9a55f03dfb8f5,0,0,0,0,0.0,0.0,0x23b872dd,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xcbf8e46dd1f0aa9ec9514e79109ecff244c688b590a724d7be641762597776b9,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xf888044b1642ffe2aeae906f48e465e1d9ea8c9cfe887203f4723b375290f045,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xdbd765e4a5a7653e986b4409d34d65554f826d6c5b36fb17ea04a6b76304c445,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x83b261465c12f3caaaee1c5db5d050ad7d66e74923a223b0b45968a98bab7b9c,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x6e84315d01cd01a3008e0dcfb8f93c7abd8e8efdf7f5d92c4144c381a2312417,0,0,0,0,0.0,0.0,0x095ea7b3,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xa61c4d14f671dc98b56c167da8162d52b742f8f115f500d83763c68da5d49347,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x8b45916d729398fcc9ac27c5e81017f136d7907a369d64b0da88e0cd03ab403b,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x4ab07e3c5635cba9160fa40f9044ac18a94bcba616bd713bee2301409cf493ee,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xa055323de04d2f1af26d074787936f515329216968db5bc710dc578217118b09,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x4948e9b759ca912d49f5806502796fa70fd3c3322c21a571fe2458be3c52d997,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xdf8870dae075cb6681acdc0d277b15c19d7e01bffbedd658add8fe90afd69434,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x0497539ac0efea7f68113f38385555cc834871f6bf04d2cc31ae9bd90fa22f80,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x3824ae89910ea0a0dd88a086ca68109a0adbd5098cc4a965f303ba60b52dbb25,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x33ec313369c5acaaa9ea9a916ae2bc730a5032904e057244e2d19b90729b1d1a,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x6636edd6837af26f27e20af6052810f408cc3d8335d18c4f19f1cf371a453377,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x13c709bf3da0e08978f91c04221fc0c48a85d609f7206fd98b3240fe7d896bef,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x9c652ddd22e93d172129306b2effa876990d0f95514de5ea75a7bb45239520ce,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xb6d4c722fb0e68d4261fc52cb3aa7cfef714282202ec866c485572b6481574fa,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x394a61d406f7268849967e131ab237549a1f73a1b23f46e0db61df8ccf44d2e9,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x36cddf7197ce20c0d19f077ee84c565a83341135eeab01845154f0a74d7dd8dd,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xfe4a20afaa6ec57301f20fcfc968de8eae4fd1f531dd71862fb6c2ab9150e906,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xa7a6cf346cd55a05c1bd89cece4f4afee4c25bb80d2d3e9859abf426b4850da2,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x1fa3e0c602e778cfeb3fcc87a9db435d59454eabbb6f338349dfec180a31f399,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x3c71ceb28328ca51aedd0f9186b42f70895d698b1b2dcfbeb807a56d8496011b,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x8e0d096f943d47927832acceb0662be093b6b9e568e27235f4b6698976f4f815,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xe205c5bd70bed1c13014342dfe11979363e35495d031d551abcc3f17c0b37a95,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x4fe0541384983dfb8860e83fd6fc40c223a06062dcd812185cf37816af0e7b87,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x6bbd5ed0d779902999bee66b73c0078bfec5c8544989658645fe51e8222c2f0d,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x824bd720f24b59cf3bcb5216fe66821d3eb2fe47586d9fad4d6bf84cd34f9913,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xf9c4fd041b768de4cc02403ab159ae679167b268f0f154db894cebc71604ca20,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xee4d4fe9c419f32570b9eea5baea029d586613919dda099d85228f8fa64f772b,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x401ec52b1eeaf8935375d54cb476221e8753f1fee0aa438a938885c52b3bd57b,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xbc63de697f2300d32607328d7a4daf8dbfc745b146fe47e3768e320d11665e32,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x3bd0718be72ab7f7a1109cc4ded971e84a33ee449500e03419b4338cbe38ed7c,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xf5798e68a77cf844eb644db41450b4e679eafd20e618938ce04f34f6f1d5b7a4,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xa22972ba3d9f4599b9cf8360c7ba522e3ba6baa1be6d6cdd14280f18b1dba530,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x348f0d1b0fe0dc2aa999092bc7b4d341810c78fb4bae58520dc86fd4c4d9fcbc,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x351009f5ddedb0395e701be3bf81ee4b17778b0bae606579d8ef641fd1f0947b,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x896cef3b0de1aa9f311d79b0bb100f441e051460a2657c66841ea6e95f4f57ae,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xa63bd71398408d773cc079c7e0c6b586242665b609dbe66a642a72b476b8a8fe,0,0,0,0,0.0,0.0,0x23b872dd,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xbf7b8e61a08df5c0092b8ae59d18611b3639867318ac2ecd89302c6909ba1b3e,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x9a29f3732eeb5b2573c22293939e87195b13b9e92a16263c88f48ebd30915865,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x9fbc4703a8eed7ced96f608241f769daa62c2784b77b5cab2acc1b62f498df11,0,0,0,0,0.0,0.0,0x23b872dd,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xb06a4454680f4b1eff082193142d07b9f01145f68d5d86b85956c787a0c94452,0,0,0,0,0.0,0.0,0x23b872dd,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x1460273d4d5a29b022ac430307d87e1c98b939a62b94b68d7bfe4c5aa11d88ea,0,0,0,0,0.0,0.0,0x23b872dd,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x80bcf39724b9258924e25a36d328afbd06affb558edad541678aff2fa5a52b51,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x6ecd3b3718d4d9fb9e227007c0ee575a202a7093e9fbc2e54abf30f274788319,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0xdc17202834f3492d67cfc0caef76bc27ca05a5a8c2bd7c0e56058b825428d924,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
USDT,0x967b0eb1a9d85fe73c5bd2b34e357752429570ce6176815248bfed22b3fb4741,0,0,0,1,0.0,0.0,0xa9059cbb,0xdac17f958d2ee523a2206206994597c13d831ec7
